470,471,Manayunk Bridge,Manayunk Bridge,N,Manayunk Bridge,Manayunk Bridge,Dupont & High St,0,100 DUPONT ST,19127,111 DUPONT ST,High St and Dupont St;111 DUPONT ST,1.909231,BREEZEWAY_GREENWAY,GREENWAY_PARKWAY,4,4,4,5,Y,Y,N,"PPR has a long term lease with SEPTA for this site (Manayunk Canal, Ivy Ridge Branch (Cynwyd Branch)); Elevated Bridge goes over PPR Site Manayunk Canal",13192.093750,1798.942187,"POLYGON ((-75.22553 40.02324, -75.22537 40.02313, -75.22530 40.02307, -75.22536 40.02302, -75.22545 40.02308, -75.22551 40.02313, -75.22563 40.02323, -75.22576 40.02334, -75.22583 40.02341, -75.22591 40.02349, -75.22599 40.02357, -75.22604 40.02363, -75.22610 40.02370, -75.22622 40.02388, -75.22624 40.02387, -75.22625 40.02390, -75.22625 40.02390, -75.22626 40.02393, -75.22630 40.02399, -75.22636 40.02410, -75.22641 40.02420, -75.22641 40.02423, -75.22642 40.02423, -75.22644 40.02426, -75.22643 40.02426, -75.22643 40.02427, -75.22647 40.02438, -75.22651 40.02449, -75.22651 40.02450, -75.22652 40.02450, -75.22653 40.02454, -75.22652 40.02455, -75.22653 40.02456, -75.22654 40.02460, -75.22657 40.02474, -75.22659 40.02487, -75.22660 40.02487, -75.22660 40.02487, -75.22661 40.02487, -75.22661 40.02488, -75.22662 40.02488, -75.22662 40.02488, -75.22662 40.02489, -75.22662 40.02489, -75.22662 40.02490, -75.22662 40.02490, -75.22662 40.02490, -75.22661 40.02491, -75.22661 40.02491, -75.22661 40.02491, -75.22660 40.02492, -75.22662 40.02506, -75.22665 40.02517, -75.22667 40.02533, -75.22668 40.02533, -75.22669 40.02533, -75.22669 40.02533, -75.22670 40.02534, -75.22670 40.02534, -75.22670 40.02534, -75.22671 40.02535, -75.22671 40.02535, -75.22671 40.02536, -75.22671 40.02536, -75.22671 40.02537, -75.22671 40.02537, -75.22670 40.02537, -75.22670 40.02538, -75.22669 40.02538, -75.22669 40.02538, -75.22668 40.02538, -75.22674 40.02569, -75.22674 40.02570, -75.22675 40.02579, -75.22676 40.02579, -75.22677 40.02579, -75.22677 40.02579, -75.22678 40.02580, -75.22678 40.02580, -75.22678 40.02581, -75.22678 40.02581, -75.22678 40.02581, -75.22678 40.02582, -75.22678 40.02582, -75.22678 40.02583, -75.22678 40.02583, -75.22677 40.02584, -75.22677 40.02584, -75.22676 40.02584, -75.22684 40.02626, -75.22684 40.02626, -75.22685 40.02630, -75.22684 40.02630, -75.22686 40.02636, -75.22689 40.02655, -75.22691 40.02662, -75.22692 40.02662, -75.22693 40.02666, -75.22692 40.02666, -75.22693 40.02668, -75.22697 40.02679, -75.22702 40.02694, -75.22702 40.02694, -75.22704 40.02697, -75.22703 40.02697, -75.22704 40.02698, -75.22717 40.02723, -75.22717 40.02723, -75.22722 40.02731, -75.22723 40.02730, -75.22725 40.02734, -75.22724 40.02734, -75.22728 40.02741, -75.22743 40.02759, -75.22761 40.02778, -75.22762 40.02781, -75.22797 40.02811, -75.22787 40.02819, -75.22786 40.02819, -75.22785 40.02819, -75.22783 40.02820, -75.22772 40.02828, -75.22772 40.02827, -75.22770 40.02826, -75.22747 40.02808, -75.22747 40.02808, -75.22742 40.02812, -75.22738 40.02815, -75.22734 40.02818, -75.22732 40.02817, -75.22731 40.02818, -75.22726 40.02813, -75.22721 40.02809, -75.22716 40.02805, -75.22709 40.02799, -75.22738 40.02777, -75.22740 40.02776, -75.22743 40.02773, -75.22734 40.02764, -75.22722 40.02750, -75.22712 40.02734, -75.22710 40.02735, -75.22708 40.02732, -75.22709 40.02732, -75.22706 40.02727, -75.22706 40.02727, -75.22704 40.02724, -75.22704 40.02724, -75.22702 40.02719, -75.22693 40.02702, -75.22691 40.02697, -75.22691 40.02697, -75.22690 40.02697, -75.22689 40.02694, -75.22690 40.02694, -75.22687 40.02686, -75.22681 40.02668, -75.22680 40.02665, -75.22680 40.02665, -75.22679 40.02661, -75.22679 40.02661, -75.22679 40.02660, -75.22674 40.02637, -75.22672 40.02628, -75.22672 40.02628, -75.22671 40.02623, -75.22672 40.02623, -75.22664 40.02582, -75.22661 40.02581, -75.22663 40.02576, -75.22663 40.02576, -75.22662 40.02571, -75.22661 40.02564, -75.22656 40.02536, -75.22653 40.02535, -75.22655 40.02530, -75.22655 40.02530, -75.22651 40.02506, -75.22648 40.02490, -75.22648 40.02490, -75.22645 40.02489, -75.22647 40.02484, -75.22647 40.02484, -75.22645 40.02473, -75.22641 40.02456, -75.22640 40.02453, -75.22640 40.02453, -75.22638 40.02449, -75.22639 40.02448, -75.22638 40.02447, -75.22636 40.02438, -75.22631 40.02427, -75.22630 40.02425, -75.22629 40.02425, -75.22628 40.02421, -75.22629 40.02421, -75.22625 40.02415, -75.22618 40.02401, -75.22614 40.02392, -75.22612 40.02390, -75.22612 40.02390, -75.22610 40.02387, -75.22611 40.02387, -75.22609 40.02385, -75.22599 40.02371, -75.22596 40.02367, -75.22586 40.02355, -75.22576 40.02345, -75.22565 40.02335, -75.22553 40.02324))"
471,472,Ivy Ridge Greenway,Ivy Ridge Greenway,N,None,Ivy Ridge,Ivy Ridge Branch;Cynwyd Branch,0,4850 UMBRIA ST,19127,4850 UMBRIA ST,4850 UMBRIA ST,3.668532,CONSERVATION_UNDEVELOPED,UNDEVELOPED,4,4,4,5,N,N,N,"Undeveloped Greenway/Breezeway; PPR has a long term lease with SEPTA for this site (Manayunk Canal, Ivy Ridge Branch (Cynwyd Branch))",25352.675781,2593.644728,"POLYGON ((-75.23416 40.03289, -75.23422 40.03294, -75.23393 40.03310, -75.23404 40.03323, -75.23401 40.03325, -75.23396 40.03327, -75.23394 40.03329, -75.23395 40.03330, -75.23428 40.03365, -75.23469 40.03411, -75.23472 40.03413, -75.23469 40.03415, -75.23450 40.03431, -75.23448 40.03428, -75.23463 40.03416, -75.23467 40.03413, -75.23389 40.03329, -75.23386 40.03331, -75.23381 40.03325, -75.23378 40.03321, -75.23381 40.03322, -75.23362 40.03304, -75.23357 40.03299, -75.23354 40.03296, -75.23339 40.03281, -75.23338 40.03280, -75.23334 40.03276, -75.23330 40.03272, -75.23330 40.03272, -75.23330 40.03272, -75.23329 40.03271, -75.23329 40.03271, -75.23324 40.03266, -75.23319 40.03261, -75.23318 40.03262, -75.23311 40.03255, -75.23307 40.03251, -75.23303 40.03248, -75.23299 40.03244, -75.23295 40.03240, -75.23287 40.03233, -75.23287 40.03233, -75.23287 40.03233, -75.23289 40.03232, -75.23293 40.03230, -75.23283 40.03221, -75.23280 40.03223, -75.23276 40.03219, -75.23272 40.03215, -75.23271 40.03214, -75.23269 40.03212, -75.23267 40.03211, -75.23265 40.03209, -75.23263 40.03210, -75.23261 40.03212, -75.23256 40.03208, -75.23256 40.03208, -75.23251 40.03204, -75.23243 40.03197, -75.23240 40.03195, -75.23238 40.03193, -75.23232 40.03188, -75.23231 40.03187, -75.23225 40.03183, -75.23230 40.03181, -75.23224 40.03175, -75.23217 40.03170, -75.23216 40.03169, -75.23216 40.03169, -75.23194 40.03151, -75.23178 40.03137, -75.23167 40.03129, -75.23164 40.03126, -75.23158 40.03122, -75.23155 40.03119, -75.23153 40.03118, -75.23115 40.03085, -75.23105 40.03077, -75.23059 40.03038, -75.23028 40.03013, -75.23019 40.03005, -75.23016 40.03007, -75.23009 40.03000, -75.22991 40.02981, -75.22991 40.02981, -75.22972 40.02965, -75.22953 40.02963, -75.22954 40.02956, -75.22956 40.02956, -75.22959 40.02954, -75.22912 40.02916, -75.22848 40.02864, -75.22839 40.02857, -75.22833 40.02852, -75.22828 40.02848, -75.22826 40.02845, -75.22790 40.02817, -75.22789 40.02817, -75.22797 40.02811, -75.22855 40.02859, -75.22918 40.02910, -75.22974 40.02955, -75.23007 40.02982, -75.23011 40.02984, -75.23017 40.02985, -75.23023 40.02986, -75.23026 40.02986, -75.23032 40.02985, -75.23039 40.02986, -75.23040 40.02986, -75.23041 40.02986, -75.23043 40.02987, -75.23049 40.02994, -75.23050 40.02996, -75.23089 40.03037, -75.23123 40.03072, -75.23163 40.03113, -75.23168 40.03117, -75.23173 40.03120, -75.23182 40.03115, -75.23182 40.03115, -75.23202 40.03133, -75.23217 40.03147, -75.23217 40.03147, -75.23218 40.03146, -75.23232 40.03165, -75.23233 40.03166, -75.23236 40.03170, -75.23236 40.03170, -75.23234 40.03171, -75.23240 40.03176, -75.23248 40.03173, -75.23253 40.03179, -75.23265 40.03195, -75.23266 40.03196, -75.23268 40.03191, -75.23283 40.03204, -75.23307 40.03224, -75.23309 40.03223, -75.23323 40.03237, -75.23352 40.03221, -75.23369 40.03239, -75.23416 40.03289))"
472,473,Dr Martin Luther King Jr Older Adult Center,Dr Martin Luther King Jr Older Adult Center,N,"Dr. Martin Luther King, Jr. Older Adult Center",King Older Adult Center,M.L. King Older Adult Center,3078,2102 W CECIL B MOORE AVE,19121,2100-06 CECIL B MOORE AVE; 2100-04 CECIL B MOORE AVE,2100-06 CECIL B MOORE AVE; 2100-04 CECIL B MOORE AVE,0.331099,OLDER_ADULT_CENTER,OLDER_ADULT_CENTER,9,6,5,22,Y,Y,Y,Formerly a Redevelopment site,2284.726562,197.563801,"POLYGON ((-75.16946 39.97969, -75.16947 39.97969, -75.16949 39.97969, -75.16976 39.97972, -75.16967 39.98013, -75.16966 39.98017, -75.16938 39.98013, -75.16936 39.98012, -75.16936 39.98012, -75.16935 39.98011, -75.16936 39.98009, -75.16944 39.97972, -75.16944 39.97971, -75.16945 39.97970, -75.16946 39.97969))"
473,474,Dr Martin Luther King Jr Recreation Center,Dr Martin Luther King Jr Recreation Center,N,"Dr. Martin Luther King, Jr. Recreation Center",King Rec,ML King Recreation Center,1985,2101 W CECIL B MOORE AVE,19121,2101-35 CECIL B MOORE AVE,2101-35 CECIL B MOORE AVE,5.253721,RECREATION_CENTER,RECREATION_SITE,9,6,5,22,Y,Y,Y,None,36254.093750,760.502501,"POLYGON ((-75.16934 39.98023, -75.16936 39.98022, -75.16937 39.98022, -75.16939 39.98023, -75.16940 39.98023, -75.17076 39.98040, -75.17079 39.98041, -75.17080 39.98041, -75.17081 39.98042, -75.17082 39.98042, -75.17082 39.98044, -75.17082 39.98045, -75.17080 39.98051, -75.17052 39.98182, -75.17052 39.98184, -75.17051 39.98185, -75.17051 39.98186, -75.17049 39.98186, -75.17048 39.98186, -75.17045 39.98186, -75.17043 39.98186, -75.17041 39.98185, -75.16908 39.98168, -75.16904 39.98167, -75.16902 39.98167, -75.16902 39.98165, -75.16902 39.98164, -75.16902 39.98162, -75.16931 39.98029, -75.16932 39.98025, -75.16932 39.98024, -75.16934 39.98023))"
474,475,Devereaux Ave Trailhead at K and T Trail,Devereaux Ave Trailhead at K and T Trail,N,None,Devereaux Trailhead,None,0,5298 DEVEREAUX AVE,19135,STREET ROW - Legal Card LC008654,None,0.248676,BREEZEWAY_GREENWAY,GREENWAY_PARKWAY,6,2,6,15,N,N,N,Parking lot trailhead for the K&T Trail,1717.632812,180.743254,"POLYGON ((-75.05023 40.01315, -75.05006 40.01323, -75.04999 40.01315, -75.04993 40.01318, -75.04971 40.01293, -75.04991 40.01280, -75.04994 40.01282, -75.05016 40.01307, -75.05023 40.01315))"
475,476,Basilica Green,Benjamin Franklin Parkway,Y,None,Basilica Green,None,3123,1773 RACE ST,19103,201-07 N 18TH ST,201-07 N 18TH ST,0.235187,NEIGHBORHOOD_PARK,GREENWAY_PARKWAY,14,5,5,9,N,Y,N,None,1621.742188,165.434296,"POLYGON ((-75.16861 39.95722, -75.16864 39.95705, -75.16865 39.95701, -75.16894 39.95705, -75.16907 39.95707, -75.16908 39.95707, -75.16909 39.95707, -75.16909 39.95707, -75.16910 39.95707, -75.16910 39.95707, -75.16911 39.95708, -75.16911 39.95708, -75.16911 39.95709, -75.16911 39.95709, -75.16911 39.95710, -75.16909 39.95719, -75.16907 39.95728, -75.16902 39.95727, -75.16861 39.95722, -75.16861 39.95722))"
476,477,31st and York Courts,31st and York Courts,N,None,31st and York,Strawberry Mansion 31st and York Pocket Park,3832,3101 W YORK ST,19132,2400-06 N 31ST ST,2400-06 N 31ST ST,0.226897,ATHLETIC_SITE,ATHLETIC_OTHER,9,6,5,22,Y,Y,N,None,1566.296875,166.361882,"POLYGON ((-75.18283 39.99312, -75.18278 39.99312, -75.18279 39.99308, -75.18279 39.99308, -75.18281 39.99300, -75.18282 39.99295, -75.18283 39.99294, -75.18284 39.99293, -75.18285 39.99293, -75.18286 39.99293, -75.18290 39.99294, -75.18299 39.99295, -75.18306 39.99296, -75.18309 39.99296, -75.18320 39.99298, -75.18328 39.99299, -75.18328 39.99299, -75.18329 39.99299, -75.18330 39.99300, -75.18330 39.99301, -75.18330 39.99301, -75.18329 39.99303, -75.18328 39.99310, -75.18326 39.99320, -75.18323 39.99319, -75.18306 39.99317, -75.18306 39.99315, -75.18305 39.99315, -75.18283 39.99312))"
477,478,31st and Cumberland Play Lot,31st and Cumberland Play Lot,N,None,31st and Cumberland,Strawberry Mansion 31st and Cumberland Pocket Park,3833,2462 N 31ST ST,19132,2458-62 N 31ST ST,2458-62 N 31ST ST,0.208887,PLAYGROUND_SITE,MISC_PARK,9,6,5,22,Y,Y,N,None,1442.015625,160.101189,"POLYGON ((-75.18264 39.99437, -75.18255 39.99436, -75.18254 39.99435, -75.18253 39.99435, -75.18252 39.99434, -75.18252 39.99434, -75.18252 39.99433, -75.18253 39.99427, -75.18256 39.99416, -75.18256 39.99416, -75.18261 39.99417, -75.18282 39.99420, -75.18282 39.99421, -75.18283 39.99421, -75.18301 39.99424, -75.18303 39.99424, -75.18303 39.99426, -75.18301 39.99435, -75.18299 39.99440, -75.18299 39.99440, -75.18299 39.99440, -75.18299 39.99441, -75.18298 39.99441, -75.18298 39.99441, -75.18297 39.99441, -75.18289 39.99440, -75.18281 39.99439, -75.18271 39.99438, -75.18264 39.99437))"
478,479,31st and Huntingdon Play Lot,31st and Huntingdon Play Lot,N,None,31st and Huntingdon,Napa Street Playground; Strawberry Mansion 31st and Huntingdon Pocket Park,3834,2550 N 31ST ST,19132,2548-56 N 31ST ST,2548-56 N 31ST ST,0.224398,PLAYGROUND_SITE,MISC_PARK,9,6,5,22,Y,Y,N,None,1549.144531,171.781001,"POLYGON ((-75.18233 39.99544, -75.18255 39.99547, -75.18255 39.99548, -75.18254 39.99550, -75.18256 39.99550, -75.18270 39.99552, -75.18273 39.99552, -75.18275 39.99552, -75.18273 39.99562, -75.18271 39.99571, -75.18269 39.99571, -75.18267 39.99571, -75.18252 39.99569, -75.18252 39.99567, -75.18251 39.99567, -75.18229 39.99564, -75.18224 39.99563, -75.18225 39.99557, -75.18227 39.99546, -75.18228 39.99543, -75.18233 39.99544))"
479,480,Carpenter Green Park,Carpenter Green Park,N,None,Carpenter Green,Carpenter's Green;17th and Carpenter Play Lot; Carpenter Green Park and Greenspace,3831,920 S 17TH ST,19146,914-28 S 17TH ST,914-28 S 17TH ST,0.282405,NEIGHBORHOOD_PARK,SQUARE_PLAZA,14,7,2,17,Y,Y,N,Maintenance is split between PPR and the FCGP.,1946.351562,184.887743,"POLYGON ((-75.17166 39.93975, -75.17165 39.93979, -75.17164 39.93984, -75.17163 39.93988, -75.17162 39.93992, -75.17163 39.93993, -75.17163 39.93997, -75.17162 39.94001, -75.17160 39.94001, -75.17159 39.94005, -75.17159 39.94010, -75.17158 39.94013, -75.17158 39.94014, -75.17157 39.94016, -75.17132 39.94013, -75.17131 39.94013, -75.17130 39.94013, -75.17130 39.94012, -75.17130 39.94012, -75.17129 39.94011, -75.17129 39.94011, -75.17137 39.93973, -75.17138 39.93973, -75.17138 39.93972, -75.17139 39.93972, -75.17140 39.93972, -75.17166 39.93975))"
480,481,South Philadelphia High School Park,South Philadelphia High School Park,N,None,S Phila HS Park,None,3839,2125 S BROAD ST,19148,2101 S BROAD ST,2101-49 S BROAD ST;2101 S BROAD ST,0.538979,EVENT_VENUE,MISC_PARK,15,7,1,3,N,N,N,School District land leased to PPR. Renovated and opened 11/2022.,3713.050781,421.112362,"POLYGON ((-75.16975 39.92321, -75.16952 39.92426, -75.16920 39.92422, -75.16922 39.92414, -75.16935 39.92415, -75.16954 39.92327, -75.16937 39.92325, -75.16939 39.92316, -75.16975 39.92321))"
481,482,Fletcher B Amos Playground,Fletcher B Amos Playground,N,Fletcher B. Amos Playground,Amos,None,1809,1843 N 16TH ST,19121,1817-59 N 16TH ST,1817-59 N 16TH ST;1839 N 16TH ST,1.016725,RECREATION_CENTER,RECREATION_SITE,9,6,5,22,Y,Y,Y,None,7016.183594,383.238357,"POLYGON ((-75.15999 39.98208, -75.16020 39.98111, -75.16064 39.98117, -75.16043 39.98213, -75.15999 39.98208))"
482,483,Rail Park,Rail Park,N,The Rail Park,Rail Park,None,3838,1250 NOBLE ST,19123,None,1136 CALLOWHILL ST,0.872109,BREEZEWAY_GREENWAY,GREENWAY_PARKWAY,10,5,1,6,Y,Y,N,Elevated former railway.,6009.941406,825.079151,"POLYGON ((-75.15869 39.96000, -75.15856 39.95997, -75.15852 39.95996, -75.15851 39.95994, -75.15845 39.95992, -75.15826 39.95986, -75.15807 39.95977, -75.15806 39.95977, -75.15800 39.95973, -75.15794 39.95969, -75.15766 39.95952, -75.15770 39.95948, -75.15767 39.95944, -75.15762 39.95937, -75.15758 39.95930, -75.15754 39.95922, -75.15750 39.95915, -75.15748 39.95907, -75.15747 39.95901, -75.15746 39.95897, -75.15728 39.95895, -75.15723 39.95895, -75.15723 39.95891, -75.15728 39.95892, -75.15757 39.95895, -75.15760 39.95903, -75.15763 39.95912, -75.15768 39.95924, -75.15774 39.95933, -75.15781 39.95943, -75.15789 39.95951, -75.15793 39.95955, -75.15802 39.95962, -75.15809 39.95966, -75.15810 39.95968, -75.15822 39.95974, -75.15827 39.95977, -75.15828 39.95976, -75.15833 39.95979, -75.15845 39.95983, -75.15858 39.95986, -75.15869 39.95989, -75.15886 39.95992, -75.15907 39.95994, -75.15926 39.95997, -75.15964 39.96001, -75.15964 39.95999, -75.15989 39.96002, -75.15990 39.96005, -75.15990 39.96005, -75.16009 39.96018, -75.16008 39.96020, -75.16008 39.96020, -75.15981 39.96018, -75.15960 39.96017, -75.15934 39.96013, -75.15918 39.96006, -75.15916 39.96006, -75.15888 39.96003, -75.15869 39.96000))"
483,484,Williams Moore Reed Memorial Park,Williams Moore Reed Memorial Park,N,Williams Moore Reed Memorial Park,Williams Moore Reed,11th and Venango Play Lot,3079,3600 N 11TH ST,19140,3600 N 11TH ST,3600 N 11TH ST,0.972861,PLAYGROUND_SITE,RECREATION_SITE,8,3,5,25,Y,Y,N,"Former School District Site that was acquired by the City/PPR in 2020. Renovation in 2021, name change ordinance approved March 2022. Renovation still happening in 2023.",6718.480469,325.853704,"POLYGON ((-75.14647 40.00705, -75.14695 40.00711, -75.14695 40.00711, -75.14696 40.00711, -75.14696 40.00711, -75.14696 40.00712, -75.14696 40.00712, -75.14696 40.00712, -75.14696 40.00713, -75.14696 40.00714, -75.14690 40.00743, -75.14684 40.00770, -75.14681 40.00770, -75.14667 40.00768, -75.14646 40.00765, -75.14620 40.00762, -75.14620 40.00762, -75.14616 40.00762, -75.14623 40.00727, -75.14628 40.00705, -75.14628 40.00704, -75.14629 40.00704, -75.14629 40.00703, -75.14630 40.00703, -75.14630 40.00703, -75.14631 40.00703, -75.14632 40.00703, -75.14647 40.00705))"
484,485,Maplewood Mall Plazas,Maplewood Mall Plazas,N,None,Maplewood,None,3840,1 W ARMAT ST,19144,5530-34 GERMANTOWN AVE; 5537-41 GREENE ST,5530-34 GERMANTOWN AVE; 5537-41 GREENE ST; Germantown Ave & W Armat St; Greene St & W Armat St,0.402257,BREEZEWAY_GREENWAY,SQUARE_PLAZA,4,4,8,14,Y,Y,N,Property maintained by Streets and Germantown Special Services District.,2781.394531,310.008534,"MULTIPOLYGON (((-75.17533 40.03367, -75.17529 40.03365, -75.17529 40.03365, -75.17529 40.03364, -75.17528 40.03364, -75.17528 40.03363, -75.17528 40.03362, -75.17529 40.03362, -75.17529 40.03361, -75.17529 40.03361, -75.17543 40.03350, -75.17544 40.03350, -75.17544 40.03350, -75.17545 40.03350, -75.17546 40.03350, -75.17546 40.03350, -75.17547 40.03350, -75.17547 40.03350, -75.17548 40.03351, -75.17548 40.03351, -75.17572 40.03366, -75.17559 40.03378, -75.17557 40.03380, -75.17556 40.03379, -75.17555 40.03379, -75.17547 40.03387, -75.17539 40.03382, -75.17540 40.03380, -75.17539 40.03377, -75.17538 40.03374, -75.17537 40.03372, -75.17535 40.03369, -75.17533 40.03367)), ((-75.17414 40.03475, -75.17421 40.03479, -75.17425 40.03481, -75.17428 40.03485, -75.17432 40.03490, -75.17431 40.03490, -75.17414 40.03498, -75.17399 40.03509, -75.17395 40.03512, -75.17391 40.03509, -75.17384 40.03502, -75.17383 40.03502, -75.17383 40.03502, -75.17383 40.03502, -75.17383 40.03501, -75.17383 40.03501, -75.17383 40.03501, -75.17383 40.03500, -75.17383 40.03500, -75.17383 40.03500, -75.17383 40.03500, -75.17410 40.03475, -75.17410 40.03475, -75.17410 40.03475, -75.17411 40.03475, -75.17412 40.03475, -75.17412 40.03475, -75.17413 40.03475, -75.17413 40.03475, -75.17414 40.03475, -75.17414 40.03475)))"
485,486,Nicetown Park,Nicetown Park,N,None,Nicetown,Nicetown Triangle,2957,4301 GERMANTOWN AVE,19140,4327-43 N GRATZ ST;4327R N GRATZ ST;4301-05 GERMANTOWN AVE;4369-71 GERMANTOWN AVE,4327-43 N GRATZ ST;4327R N GRATZ ST;4301-05 GERMANTOWN AVE;4377 GERMANTOWN AVE;4369-71 GERMANTOWN AVE,3.018495,PLAYGROUND_SITE,MISC_PARK,5,4,8,39,Y,Y,N,None,20853.472656,1283.917361,"MULTIPOLYGON (((-75.15589 40.01952, -75.15584 40.01954, -75.15566 40.01961, -75.15561 40.01961, -75.15557 40.01981, -75.15557 40.01981, -75.15551 40.01981, -75.15551 40.01983, -75.15550 40.01987, -75.15548 40.01993, -75.15571 40.01996, -75.15587 40.02012, -75.15613 40.02038, -75.15627 40.02051, -75.15627 40.02052, -75.15622 40.02051, -75.15586 40.02049, -75.15585 40.02049, -75.15560 40.02048, -75.15558 40.02047, -75.15532 40.02045, -75.15509 40.02042, -75.15509 40.02042, -75.15494 40.02038, -75.15443 40.02027, -75.15421 40.02022, -75.15403 40.02019, -75.15385 40.02016, -75.15381 40.02014, -75.15381 40.02014, -75.15382 40.02014, -75.15383 40.02013, -75.15384 40.02012, -75.15385 40.02012, -75.15388 40.01997, -75.15390 40.01984, -75.15393 40.01983, -75.15394 40.01986, -75.15404 40.02000, -75.15405 40.02001, -75.15540 40.01946, -75.15546 40.01944, -75.15546 40.01943, -75.15535 40.01928, -75.15534 40.01926, -75.15547 40.01920, -75.15561 40.01915, -75.15562 40.01914, -75.15563 40.01914, -75.15564 40.01914, -75.15565 40.01915, -75.15566 40.01915, -75.15577 40.01932, -75.15581 40.01939, -75.15589 40.01952)), ((-75.15542 40.01966, -75.15521 40.01963, -75.15478 40.01987, -75.15496 40.02007, -75.15532 40.02012, -75.15542 40.01966)), ((-75.15680 40.02094, -75.15685 40.02074, -75.15702 40.02074, -75.15708 40.02074, -75.15734 40.02100, -75.15734 40.02101, -75.15734 40.02102, -75.15733 40.02103, -75.15731 40.02104, -75.15729 40.02104, -75.15680 40.02098, -75.15680 40.02094)))"
